Gene_ID	MA001	MA002	MA003	MA004	MA005	MA006	MA007	MA008	MA009	MA010	MA011	MA012	MA013	MH001	MH002	MH003	MH004	MH005	MH006	MH007	MH008	MH009	MH010	MH011	MH012	MH013	SA004	SA006	SA007	SA008	SA009	SA010	SA011	SA012	SH001	SH002	SH003	SH005	SH008	SH009	SH010	SH011	SH012
OAJKAKCD_03060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OAJKAKCD_03065	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	17	71	3	0	11	1	2	23	0
OAJKAKCD_03068	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	0	0	0	0	2	2	0	20	0	0	0	0	0	0	0	0	0	0	33	162	10	1	7	9	5	234	0
OAJKAKCD_03069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	1	0	61	0
OAJKAKCD_03070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
OAJKAKCD_03071	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	9	1	4	0	6	0	3	2	6	1	1	0	8	0	0	0	0	0	0	1	121	112	48	1	15	108	78	1
OAJKAKCD_03072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OAJKAKCD_03073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	3	2	3	4	0	3
OAJKAKCD_03074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0	2	0	0
OAJKAKCD_03075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	1	1	0	0
OAJKAKCD_03077	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	1	1	0	0	12	0	0	0	0	0	0	0	0	0	0	26	188	21	13	10	3	7	98	5
OAJKAKCD_03078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	1	0	4	4	0	2	0
OAJKAKCD_03092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	8	2	0	0	0	0	68	0
OAJKAKCD_03093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	175	1
OAJKAKCD_03094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	1	34	0
OAJKAKCD_03095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	68	1
OAJKAKCD_03096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	16	0	0	5	0	263	3
OAJKAKCD_03098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03100	0	1	1	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	0	1	3	3	0	137	0	0	0	0	0	0	0	0	0	0	18	76	27	0	10	9	5	1803	4
OAJKAKCD_03105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OAJKAKCD_03111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	4	0	0	0	1	0	0
OAJKAKCD_03112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	3	0	0	0
OAJKAKCD_03113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	15	18	1	0	7	0	3	10	0
OAJKAKCD_03114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03118	0	0	0	0	0	0	0	0	0	0	0	0	0	10	17	2	0	0	0	0	4	2	1	37	0	0	0	0	0	0	0	0	0	0	40	327	19	3	16	9	5	416	0
OAJKAKCD_03154	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	15	9	13	3	1	3	4	0
OAJKAKCD_03186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	40	15	9	6	1	11	1	0
OAJKAKCD_03223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
OAJKAKCD_03226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	34	72	32	0	3	45	0	1
OAJKAKCD_03317	0	1	1	1	0	0	0	0	0	0	0	1	0	6	19	8	19	7	0	16	2	1	3	3	1	0	0	1	0	0	0	0	0	7	75	371	208	84	20	13	79	68	19
OAJKAKCD_03318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OAJKAKCD_03319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
OAJKAKCD_03320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OAJKAKCD_03321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OAJKAKCD_03322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OAJKAKCD_03323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OAJKAKCD_03324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OAJKAKCD_03325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0
OAJKAKCD_03432	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	3	15	24	10	15	7	16	2	5	3
OAJKAKCD_03454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	12	0	7	0
OAJKAKCD_03455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	2	0	1	0
OAJKAKCD_03456	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0
OAJKAKCD_03459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	81	0
OAJKAKCD_03461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	11	2	0	0	1	0	62	0
OAJKAKCD_03462	0	1	2	0	0	0	0	0	0	0	0	0	0	6	37	0	0	0	0	0	0	1	0	59	0	2	0	0	0	0	0	0	0	0	10	558	42	1	0	5	4	847	2
OAJKAKCD_03463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	29	4	0	0	3	0	35	0
OAJKAKCD_03464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	15	0	3	0	0	1	0	0	0
OAJKAKCD_03465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	1	0	0	0
OAJKAKCD_03466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OAJKAKCD_03467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03508	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	4	8	3	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	23	230	85	33	10	7	33	72	2
OAJKAKCD_03522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0
OAJKAKCD_03523	0	0	0	0	0	0	0	0	0	0	0	0	0	7	12	2	0	0	0	0	1	3	0	28	0	0	0	2	0	0	0	0	0	0	16	249	20	2	3	5	13	340	0
OAJKAKCD_03524	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	2	46	3	0	0	1	0	53	0
OAJKAKCD_03525	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	0	0	0	0	0	0	2	0	54	1	0	0	1	0	0	0	0	0	0	24	298	7	0	0	6	3	517	2
OAJKAKCD_03526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	8	15	0	0	0	1	0	150	1
OAJKAKCD_03527	0	0	1	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	0	2	0	52	0	0	0	0	0	0	0	0	0	0	8	346	7	0	0	3	2	610	1
OAJKAKCD_03537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0	1	77	1
OAJKAKCD_03539	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	16	297	7	0	0	1	2	368	0
OAJKAKCD_03540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	4	0
OAJKAKCD_03541	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	42	1	0	0	2	0	18	0
OAJKAKCD_03542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OAJKAKCD_03543	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	1	0	0	0	0	0	0	1	32	0	1	0	1	0	0	0	0	0	0	33	269	11	1	0	3	0	516	2
OAJKAKCD_03587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OAJKAKCD_03593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCGFHBFG_01018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	6	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	7	94	118	23	2	1	46	2	0
OCGFHBFG_01144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	53	7	1	4	0	3	1
OCGFHBFG_01875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCGFHBFG_01876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OCGFHBFG_03328	0	0	1	3	0	1	0	0	1	0	0	1	0	3	18	7	9	8	0	11	0	6	2	3	2	0	22	6	0	0	0	5	0	7	49	601	212	120	19	23	101	109	12
OCGFHBFG_03583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OFAPKCLD_03209	0	0	0	0	0	0	0	0	0	0	0	0	0	4	30	19	33	10	0	14	3	6	8	14	2	0	0	0	0	0	0	0	0	0	87	921	363	127	20	9	180	253	16
OFAPKCLD_03370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	26	7	9	3	1	3	4	0
OFAPKCLD_03646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAGCAKBP_01048	0	0	1	0	0	0	0	0	0	0	0	0	0	18	74	36	59	13	0	20	6	5	10	17	1	0	0	0	0	0	0	0	0	0	150	1529	763	198	65	19	402	432	18
PAGCAKBP_01051	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	61	20	23	4	1	8	8	0
PAGCAKBP_01415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAGCAKBP_02629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAGCAKBP_02822	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	16	17	3	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	49	276	163	75	25	9	70	39	5
PAGCAKBP_02935	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	38	14	10	5	0	6	11	2
PAGCAKBP_03763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMDPJIM_01430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMDPJIM_03579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAMDPJIM_03691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_00920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	5	8	5	0	2	2	0
PBBDIGGB_01068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_01594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03429	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0
PBBDIGGB_03430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	12	0	1	0	0	0	0
PBBDIGGB_03431	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	15	71	0	1	0	0	0	0
PBBDIGGB_03432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PBBDIGGB_03436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	9	0	0	0	0	0	0
PBBDIGGB_03439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	19	0	0	0	0	0	0
PBBDIGGB_03440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03441	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	4	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	35	147	3	1	0	0	0	0
PBBDIGGB_03442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PBBDIGGB_03443	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	40	0	0	0	0	0	0
PBBDIGGB_03444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
PBBDIGGB_03616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	18	40	0	1	10	4	2	51	1
PBBDIGGB_03694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	112	2	17	2	2	5	0	0
PBBDIGGB_03722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBBDIGGB_03733	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	51	2	0	15	0	8	1	4	0	0	0	0	0	0	0	0	0	0	19	220	31	71	17	26	14	166	0
PBBDIGGB_03787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAOGDAJ_01388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAOGDAJ_01811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAOGDAJ_02518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAOGDAJ_03345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	6	0	1	0	2	2	0
PGAOGDAJ_03346	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	15	115	7	4	4	2	3	39	0
PGAOGDAJ_03347	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	1	4	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	60	69	13	3	1	5	4	0	84
PGAOGDAJ_03348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAOGDAJ_03697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PGAOGDAJ_03795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLHOLJJK_00517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	64	7	0	0	0	0	0	0
PLHOLJJK_00518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	1	0	0	2	0	0
PLHOLJJK_00519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
PLHOLJJK_00523	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	57	1	4	0	1	0	0
PLHOLJJK_00524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PLHOLJJK_00525	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	48	2	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	63	39	1	0	8	0	0
PLHOLJJK_00526	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	53	1	1	0	0	0	0
PLHOLJJK_00527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLHOLJJK_00528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLHOLJJK_00529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLHOLJJK_00530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
PLHOLJJK_00531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
PLHOLJJK_00532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	25	0	1	0	0	0	0
PLHOLJJK_00535	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	50	10	0	0	0	0	0	0
PLHOLJJK_00536	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	442	87	0	1	0	1	0	0
